Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
612,80,RL,,11000,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1980,11000,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,TA,TA,CBlock,Gd,TA,Av,ALQ,11000,Unf,11000,,,GasA,TA,Y,SBrkr,1100,0,11000,11000,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1980,Unf,2,11000,TA,TA,Y,11000,,11000,11000,11000,11000,MnPrv,500,7,2007,WD,Normal,148000
615,180,RM,30,2000,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1980,2000,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Av,LwQ,2000,GLQ,2000,100,100,GasA,Ex,Y,SBrkr,700,0,2000,2000,1,0,1,0,1,1,TA,3,Typ,0,,,,,0,2000,,,Y,2000,100,2000,2000,2000,2000,,0,5,2010,WD,Normal,75500
617,60,RL,,8000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2010,8000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,8000,Unf,8000,,,GasA,Ex,Y,SBrkr,900,800,8000,8000,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2010,Fin,2,8000,TA,TA,Y,8000,,8000,8000,8000,8000,,0,6,2006,WD,Normal,183200
618,45,RL,60,8000,Pave,Reg,HLS,AllPub,Corner,Mod,mes,Artery,Norm,1Fam,1.5Unf,6,6,1960,8000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,8000,Unf,8000,100,100,GasA,Gd,Y,SBrkr,900,0,8000,8000,0,0,1,0,2,1,Gd,4,Typ,0,,Detchd,1970,Unf,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,6,2008,WD,Normal,105500
619,20,RL,90,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2010,12000,Hip,CompShg,CemntBd,CmentBd,BrkFace,500,Ex,TA,PConc,Ex,TA,Av,GLQ,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,1900,0,12000,12000,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2010,Unf,3,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,7,2007,New,Partial,314813
620,60,RL,90,13000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2010,13000,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Gd,TA,Gd,GLQ,13000,Unf,13000,100,100,GasA,Ex,Y,SBrkr,1500,800,13000,13000,1,0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2010,Fin,3,13000,TA,TA,Y,13000,100,13000,13000,13000,13000,,0,8,2008,WD,Normal,305000
260,20,RM,70,13000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1960,13000,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,PConc,,,,,13000,,13000,100,100,GasA,Gd,Y,FuseA,900,0,13000,13000,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1960,Unf,1,13000,TA,TA,Y,13000,100,13000,13000,13000,13000,,0,12,2008,WD,Normal,97000
623,20,RL,80,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1980,8000,Gable,CompShg,Plywood,Plywood,BrkFace,200,TA,TA,CBlock,TA,TA,No,BLQ,8000,Unf,8000,100,100,GasA,TA,Y,SBrkr,1000,0,8000,8000,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1990,Unf,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,7,2009,WD,Normal,135000
626,20,RL,90,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,6,6,1970,10000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,300,TA,TA,CBlock,TA,TA,No,Unf,10000,Unf,10000,100,100,GasA,TA,Y,SBrkr,1200,0,10000,10000,0,0,1,1,3,1,TA,5,Typ,0,,Attchd,1970,Unf,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,2,2010,WD,Normal,160000
627,20,RL,,13000,Pave,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,5,1960,13000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,13000,Unf,13000,,,GasA,TA,Y,SBrkr,1500,0,13000,13000,0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1960,RFn,1,13000,TA,TA,Y,13000,,13000,13000,13000,13000,GdWo,600,8,2007,WD,Normal,139900
529,30,RL,60,10000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,10000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,ALQ,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,700,0,10000,10000,1,0,1,0,2,1,TA,5,Typ,0,,,,,0,10000,,,N,10000,100,10000,10000,10000,10000,,0,7,2007,WD,Normal,86000
628,80,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,SLvl,6,6,1960,10000,Gable,CompShg,AsbShng,AsbShng,BrkFace,200,TA,TA,CBlock,TA,TA,Av,BLQ,10000,LwQ,10000,100,100,GasA,Ex,Y,SBrkr,1600,0,10000,10000,1,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,1960,RFn,1,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,3,2010,WD,Normal,153000
629,60,RL,70,12000,Pave,IR1,HLS,AllPub,Inside,Sev,mes,Norm,Norm,1Fam,2Story,5,5,1970,12000,Gable,CompShg,Plywood,Plywood,BrkFace,200,TA,TA,PConc,Gd,TA,Av,Rec,12000,Unf,12000,100,100,GasA,TA,Y,SBrkr,1100,1100,12000,12000,0,1,1,2,5,1,Fa,9,Typ,2,TA,Attchd,1970,Unf,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,9,2007,WD,Family,135000
630,80,RL,90,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,mes,Feedr,Norm,1Fam,SLvl,6,5,1970,10000,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,300,TA,TA,CBlock,TA,TA,Gd,GLQ,10000,Rec,10000,100,100,GasA,TA,Y,SBrkr,1400,0,10000,10000,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970,RFn,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,GdPrv,0,6,2008,WD,Normal,168500
632,120,RL,40,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2010,5000,Gable,CompShg,VinylSd,VinylSd,Stone,200,Gd,TA,PConc,Gd,Gd,Mn,GLQ,5000,Unf,5000,100,100,GasA,Ex,Y,SBrkr,1600,0,5000,5000,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,RFn,2,5000,TA,TA,Y,5000,100,5000,5000,5000,5000,,0,8,2007,WD,Normal,209500
583,90,RL,90,12000,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,12000,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,Gd,CBlock,Gd,TA,Av,GLQ,12000,Unf,12000,100,100,GasA,TA,Y,SBrkr,900,0,12000,12000,1,0,1,0,3,1,TA,5,Typ,0,,,,,0,12000,,,Y,12000,100,12000,12000,12000,12000,,0,5,2007,WD,Normal,118500
633,20,RL,90,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1980,12000,Hip,CompShg,Plywood,Plywood,BrkFace,300,TA,Gd,CBlock,TA,TA,No,ALQ,12000,Unf,12000,100,100,GasA,TA,Y,SBrkr,1500,0,12000,12000,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1980,Fin,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,4,2009,WD,Family,82500
634,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1960,10000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,10000,LwQ,10000,100,100,GasA,TA,Y,SBrkr,1100,0,10000,10000,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1960,Unf,1,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,7,2007,WD,Normal,139400
217,20,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,9000,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,Gd,TA,PConc,Gd,TA,Mn,GLQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1500,0,9000,9000,1,0,2,0,3,1,Gd,8,Typ,0,,Attchd,2010,Unf,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,4,2008,WD,Normal,210000
637,30,RM,60,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1940,7000,Gable,CompShg,AsbShng,AsbShng,None,0,Fa,Fa,BrkTil,TA,Fa,No,Unf,7000,Unf,7000,100,100,Grav,Fa,N,FuseA,800,0,7000,7000,0,0,1,0,1,1,Fa,4,Maj1,1,Po,,,,0,7000,,,N,7000,100,7000,7000,7000,7000,,0,1,2009,ConLw,Normal,60000
638,190,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1960,6000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,6000,Unf,6000,100,100,GasA,TA,Y,FuseA,900,600,6000,6000,0,0,2,0,3,2,Gd,7,Typ,0,,BuiltIn,1960,Unf,1,6000,TA,TA,Y,6000,100,6000,6000,6000,6000,,0,11,2009,WD,Normal,93000
639,30,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,9000,Gable,CompShg,MetalSd,Wd Sdng,None,0,TA,TA,CBlock,Fa,TA,No,Unf,9000,Unf,9000,100,100,GasA,Gd,Y,FuseA,800,0,9000,9000,0,0,1,0,2,1,TA,4,Typ,0,,,,,0,9000,,,P,9000,100,9000,9000,9000,9000,MnPrv,0,5,2008,WD,Normal,85000
640,120,RL,60,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2010,4000,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,GLQ,4000,Unf,4000,100,100,GasA,Ex,Y,SBrkr,1600,0,4000,4000,1,0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2010,Fin,3,4000,TA,TA,Y,4000,100,4000,4000,4000,4000,,0,10,2006,New,Partial,264561
641,120,RL,70,13000,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2010,13000,Hip,CompShg,MetalSd,MetalSd,BrkFace,500,Ex,TA,PConc,Ex,TA,Gd,GLQ,13000,Unf,13000,100,100,GasA,Ex,Y,SBrkr,1600,0,13000,13000,0,0,1,1,1,1,Ex,6,Typ,1,Gd,Attchd,2010,RFn,2,13000,TA,TA,Y,13000,100,13000,13000,13000,13000,,0,4,2008,WD,Normal,274000
643,80,RL,80,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,SLvl,8,7,1980,14000,Gable,CompShg,Plywood,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,14000,Unf,14000,100,100,GasA,Gd,Y,SBrkr,2000,800,14000,14000,1,0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1980,Fin,2,14000,TA,TA,Y,14000,100,14000,14000,14000,14000,MnPrv,0,7,2009,WD,Normal,345000
644,60,RL,80,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1970,11000,Mansard,CompShg,WdShing,HdBoard,BrkFace,300,TA,TA,CBlock,TA,TA,No,Rec,11000,BLQ,11000,100,100,GasA,Ex,Y,SBrkr,800,900,11000,11000,0,0,2,1,4,1,TA,7,Min1,0,,Attchd,1970,Fin,2,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,GdWo,0,4,2007,WD,Normal,152000
645,20,FV,90,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2010,10000,Gable,CompShg,CemntBd,CmentBd,Stone,200,Ex,TA,PConc,Ex,TA,Mn,GLQ,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1800,0,10000,10000,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2010,Fin,3,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,10,2009,New,Partial,370878
647,20,RL,60,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,5,1950,8000,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,,,,,8000,,8000,100,100,GasA,Gd,Y,SBrkr,1100,0,8000,8000,0,0,1,0,3,1,TA,7,Min1,0,,Detchd,1950,Unf,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,7,2008,WD,Normal,98300
565,60,RL,,14000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,2000,14000,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,14000,Unf,14000,,,GasA,Ex,Y,SBrkr,1200,1200,14000,14000,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,2000,RFn,2,14000,TA,TA,Y,14000,,14000,14000,14000,14000,,0,7,2006,WD,Normal,268000
636,190,RH,60,11000,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1920,11000,Hip,CompShg,VinylSd,VinylSd,None,0,Fa,TA,CBlock,TA,Fa,No,LwQ,11000,Unf,11000,100,100,GasA,Ex,Y,FuseA,1500,1500,11000,11000,0,0,2,0,8,2,Fa,14,Typ,0,,,,,0,11000,,,N,11000,100,11000,11000,11000,11000,,0,3,2007,WD,Abnorml,200000
648,20,RL,90,11000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1960,11000,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,300,TA,TA,CBlock,TA,TA,Mn,Rec,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1100,0,11000,11000,0,0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,1960,RFn,2,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,6,2008,WD,Normal,155000
649,60,RL,70,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,PosN,Norm,1Fam,2Story,6,5,1970,8000,Gable,CompShg,MetalSd,MetalSd,BrkFace,400,TA,TA,CBlock,TA,TA,No,Unf,8000,Unf,8000,100,100,GasA,TA,Y,SBrkr,1100,800,8000,8000,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1970,Unf,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,6,2010,WD,Normal,155000
650,180,RM,30,2000,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,2000,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,2000,GLQ,2000,100,100,GasA,Gd,Y,SBrkr,700,0,2000,2000,1,0,1,0,1,1,TA,3,Typ,0,,,,,0,2000,,,Y,2000,100,2000,2000,2000,2000,MnPrv,0,12,2007,WD,Normal,84500
660,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1970,10000,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,TA,TA,No,BLQ,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1500,0,10000,10000,1,0,1,0,3,1,TA,7,Typ,0,,Detchd,1970,Fin,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,MnPrv,0,3,2009,WD,Normal,167000
304,20,RL,70,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1980,10000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,ALQ,10000,Unf,10000,100,100,GasA,TA,Y,SBrkr,900,0,10000,10000,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1980,Unf,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,GdWo,0,7,2006,WD,Abnorml,149900
661,60,RL,,13000,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,13000,Gable,CompShg,Plywood,Plywood,BrkFace,300,TA,TA,CBlock,Gd,TA,No,Unf,13000,Unf,13000,,,GasA,TA,Y,SBrkr,1200,800,13000,13000,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980,RFn,2,13000,TA,TA,Y,13000,,13000,13000,13000,13000,,0,11,2007,WD,Normal,197900
662,60,RL,60,47000,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,2000,47000,Hip,CompShg,VinylSd,VinylSd,BrkFace,600,Gd,TA,PConc,Gd,Gd,No,GLQ,47000,Rec,47000,100,100,GasA,Ex,Y,SBrkr,1700,800,47000,47000,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,2000,RFn,3,47000,TA,TA,Y,47000,100,47000,47000,47000,47000,,0,7,2009,WD,Normal,402000
663,20,RL,120,14000,Pave,Reg,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,6,3,1970,14000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,300,TA,TA,CBlock,Fa,Fa,No,Unf,14000,Unf,14000,200,200,GasA,Gd,Y,SBrkr,1400,0,14000,14000,1,0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1970,RFn,2,14000,TA,TA,Y,14000,200,14000,14000,14000,14000,,0,7,2009,WD,Normal,110000
22,45,RM,60,8000,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,8000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,8000,Unf,8000,100,100,GasA,Ex,Y,FuseF,1200,0,8000,8000,0,0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930,Unf,1,8000,TA,TA,N,8000,100,8000,8000,8000,8000,GdPrv,0,6,2007,WD,Normal,139400
665,20,RL,50,21000,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2010,21000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,Mn,GLQ,21000,Unf,21000,100,100,GasA,Ex,Y,SBrkr,2100,0,21000,21000,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2010,Fin,3,21000,TA,TA,Y,21000,100,21000,21000,21000,21000,,0,1,2006,New,Partial,423000
666,60,RL,110,12000,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,12000,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Gd,TA,PConc,Gd,TA,No,Unf,12000,Unf,12000,200,200,GasA,Ex,Y,SBrkr,1500,500,12000,12000,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,2,12000,TA,TA,Y,12000,200,12000,12000,12000,12000,,0,11,2006,WD,Normal,230500
668,20,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2000,9000,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,TA,TA,PConc,Gd,TA,No,GLQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1700,0,9000,9000,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,2000,RFn,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,10,2008,WD,Normal,193500
669,20,RL,,15000,Pave,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1960,15000,Gable,CompShg,CemntBd,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,15000,Unf,15000,,,GasA,Gd,Y,SBrkr,1500,0,15000,15000,1,0,1,1,3,1,TA,6,Min2,1,TA,Detchd,2000,Unf,2,15000,TA,TA,Y,15000,,15000,15000,15000,15000,,0,11,2006,WD,Normal,168000
670,30,RL,80,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1930,12000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,1200,0,12000,12000,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1930,Unf,1,12000,TA,Fa,Y,12000,100,12000,12000,12000,12000,,0,7,2006,WD,Normal,137500
676,160,RL,30,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1980,3000,Gable,CompShg,Plywood,Brk Cmn,None,0,TA,TA,CBlock,TA,TA,No,ALQ,3000,Unf,3000,100,100,GasA,TA,Y,SBrkr,900,600,3000,3000,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980,Unf,2,3000,TA,TA,Y,3000,100,3000,3000,3000,3000,,0,4,2009,WD,Normal,148500
677,70,RM,60,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,10000,Gable,CompShg,AsbShng,Stucco,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,10000,Unf,10000,100,100,GasW,Fa,N,SBrkr,1100,700,10000,10000,1,0,2,0,4,2,TA,8,Min2,0,,2Types,1920,Unf,3,10000,Fa,Fa,N,10000,100,10000,10000,10000,10000,,0,5,2006,WD,Normal,87000
450,50,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1950,6000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,6000,Unf,6000,100,100,GasA,Ex,Y,SBrkr,700,600,6000,6000,0,0,1,1,2,1,TA,6,Typ,0,,Detchd,1990,Unf,1,6000,TA,TA,Y,6000,100,6000,6000,6000,6000,,0,6,2007,WD,Normal,120000
686,160,RL,,6000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1990,6000,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,6000,LwQ,6000,,,GasA,Gd,Y,SBrkr,1200,900,6000,6000,1,0,2,0,3,1,Gd,6,Min1,1,TA,Attchd,1990,Fin,2,6000,TA,TA,Y,6000,,6000,6000,6000,6000,,0,9,2007,WD,Normal,207500
678,30,RL,60,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1930,10000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,800,0,10000,10000,0,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1930,Unf,1,10000,Fa,Fa,N,10000,100,10000,10000,10000,10000,,0,5,2009,WD,Normal,109500
679,20,RL,80,12000,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2010,12000,Hip,CompShg,VinylSd,VinylSd,Stone,500,Gd,TA,PConc,Ex,TA,Mn,Unf,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,2100,0,12000,12000,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2010,Fin,3,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,7,2009,New,Partial,372500
681,120,RL,50,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,9000,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,BLQ,9000,BLQ,9000,100,100,GasA,TA,Y,SBrkr,1000,0,9000,9000,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980,RFn,1,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,5,2010,WD,Normal,143000
682,50,RH,60,5000,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1940,5000,Gable,CompShg,VinylSd,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Rec,5000,Unf,5000,100,100,GasA,Ex,Y,SBrkr,900,700,5000,5000,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1970,Unf,1,5000,TA,TA,Y,5000,100,5000,5000,5000,5000,,0,7,2009,WD,Abnorml,159434
684,20,RL,90,12000,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2010,12000,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Gd,TA,Av,GLQ,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,1700,0,12000,12000,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2010,Fin,3,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,7,2007,WD,Normal,285000
